BSC_FECHA,SYR4_GROSS_SALES,SYR4_GROSS_SALES_CMP,SYR4_GROSS_SAL_LY,SYR5_GROSS_SALES,SYR5_GROSS_SAL_LY,SMG_OVERALL,SMG_COUNT,SMG_DEF_ZONE,SYR_GROSS_SALES,SYR_NET_SALES,SYR_NET_SALES_CMP_LY,SYR_NET_SALES_LW,SYR_NET_SALES_LY,SYR_NET_SALES_CMP_LY2,SYR_TRANS,SYR_TRANS_CMP_LY,SYR_TRANS_LY,SYR_CREW_HR,SYR_MNGR_HR,SYR_GUID_HR,SYR_CASH_MM,SYR_LTN_SAL,SYR_EMPL_MEAL,SYR_MNGR_MEAL,SYR_LABOR,SYR_LABOR_SALES_REF,SYR_MNGR_VOID_AMT,SYR_REG_VOID_AMT,SYR_COUPONS,SYR_DISCOUNTS,SYR_SERVICE_TIME,SYR_NET_SALES_HR,SYR_TRANS_HR,SYR2_GROSS_SALES,SYR2_NET_SALES,UNO,SYR3_GROSS_SALES,SYR3_GROSS_SALES_CMP,SYR3_GROSS_SAL_LY,FECHA_REF,DIVISION,AREA,DISTRICT,STORE,INFS_VTA_ACTUAL
4.- Sun 03/14/2021,33609.2,33609.2,35083,328026.69,330014,,,,4833.4,4751.41,4751.41,4661,4011,4751.41,483,483,436,102.05,0,101.42,-8,526,0,25.83,1073,4833.4,0,1.36,33.32,22.84,255.44,4751.41,483,0,0,1,33609.2,33609.2,35083,21P03W1 - 03/14/2021,DIVISION 30,Area  022,Distrito  001,02338 - Okeechobee & Jog (Are-D1),4751.41
4.- Sun 03/14/2021,23743.64,23743.64,22822,225697.59,214945,,,,3168.8,3103.97,3103.97,3176,2524,3103.97,287,287,296,76.5,0,95.37,-4,428,0,27.13,776,3168.8,0,46.41,27.51,10.19,206.1,3103.97,287,0,0,1,23743.64,23743.64,22822,21P03W1 - 03/14/2021,DIVISION 30,Area  021,Distrito  031,02339 - Sw 8th  67th Ave (Are-D31),3103.97
4.- Sun 03/14/2021,38449.56,38449.56,35570,365853.99,345727,,,,4893.4,4801.26,4801.26,4683,3331,4801.26,420,420,343,95.13,0,108.5,6,806,4.94,13.35,1354,4893.4,0,29.45,32.85,41,301.04,4801.26,420,0,0,1,38449.56,38449.56,35570,21P03W1 - 03/14/2021,DIVISION 30,Area  024,Distrito  032,02401 - Silver Lakes (Are-D32),4801.26
4.- Sun 03/14/2021,46712.18,46712.18,41779,444964.43,400254,1,1,0,6727.13,6565.91,6565.91,6065,4884,6565.91,657,657,548,142.73,0,127.1,-10,1529,13.45,12.68,1373,6727.13,0,78.36,68.76,66.33,223.71,6565.91,657,0,0,1,46712.18,46712.18,41779,21P03W1 - 03/14/2021,DIVISION 30,Area  024,Distrito  029,02403 - Sunset Strip (Are-D29),6565.91
4.- Sun 03/14/2021,43648.67,43648.67,45053,397225.76,398817,1,1,0,5140.3,5080.84,5080.84,5001,5438,5080.84,487,487,634,98.8,0,112.03,0,852,22.08,4.38,1163,5140.3,0,50.29,4.78,28.22,333.08,5080.84,487,0,0,1,43648.67,43648.67,45053,21P03W1 - 03/14/2021,DIVISION 30,Area  023,Distrito  037,02434 - Liberty City (Are-D37),5080.84
4.- Sun 03/14/2021,27450.53,27450.53,26843,269468.61,259026,,,,4284.74,4236.05,4236.05,3529,2784,4236.05,357,357,291,88.92,0,95.65,-2,729,0,18.36,1034,4284.74,0,17.93,23.85,6.48,360.76,4236.05,357,0,0,1,27450.53,27450.53,26843,21P03W1 - 03/14/2021,DIVISION 30,Area  021,Distrito  031,02454 - West Doral (Are-D31),4236.05
3.- Sat 03/13/2021,23527.6,23527.6,23429,242852.59,251002,,,,3835.76,3745.68,3745.68,4091,3958,3745.68,376,376,434,84.47,0,94.5,0,391,0,0,805,3835.76,0,15.28,55.48,34.6,174.07,3745.68,376,0,0,1,23527.6,23527.6,23429,21P03W1 - 03/13/2021,DIVISION 30,Area  021,Distrito  063,02272 - W. Coral Way (Are-D63),3745.68
3.- Sat 03/13/2021,32576.86,32576.86,32994,341606.94,307438,,,,5931.01,5899.78,5899.78,4873,5562,5899.78,559,559,602,98.5,0,112.19,11,1002,4.15,0,1057,5931.01,0,25.22,18.39,8.69,238.37,5899.78,559,0,0,1,32576.86,32576.86,32994,21P03W1 - 03/13/2021,DIVISION 30,Area  023,Distrito  037,02336 - Nw 27th Avenue (Are-D37),5899.78
3.- Sat 03/13/2021,23519.19,23519.19,24076,272650.61,268483,,,,3815.86,3741.36,3741.36,3475,3414,3741.36,401,401,367,104.37,0,93.8,1,272,2.7,0,967,3815.86,0,16.94,40.49,31.31,168.37,3741.36,401,0,0,1,23519.19,23519.19,24076,21P03W1 - 03/13/2021,DIVISION 30,Area  013,Distrito  002,02337 - E Boynton Beach (Are-D2),3741.36
3.- Sat 03/13/2021,28857.79,28857.79,31072,323275.28,326003,,,,4670.39,4597.08,4597.08,4784,4540,4597.08,466,466,518,104.65,0,104.57,153,227,0,19.28,1066,4670.39,0,10.89,37.08,16.95,291.68,4597.08,466,0,0,1,28857.79,28857.79,31072,21P03W1 - 03/13/2021,DIVISION 30,Area  022,Distrito  001,02338 - Okeechobee & Jog (Are-D1),4597.08
3.- Sat 03/13/2021,20639.67,20639.67,20298,222593.62,212421,1,1,0,4072.65,3970.75,3970.75,4010,3643,3970.75,405,405,405,89.37,0,96.4,2,448,10.44,36.5,878,4072.65,0,13.52,37.6,17.36,200.77,3970.75,405,0,0,1,20639.67,20639.67,20298,21P03W1 - 03/13/2021,DIVISION 30,Area  021,Distrito  031,02339 - Sw 8th  67th Ave (Are-D31),3970.75
3.- Sat 03/13/2021,33648.3,33648.3,32239,361052.73,342396,,,,5476.05,5428.11,5428.11,5973,4853,5428.11,484,484,518,86.42,0,111.6,-6,876,0,0,949,5476.05,0,45.21,19.8,28.14,306.32,5428.11,484,0,0,1,33648.3,33648.3,32239,21P03W1 - 03/13/2021,DIVISION 30,Area  024,Distrito  032,02401 - Silver Lakes (Are-D32),5428.11
3.- Sat 03/13/2021,40146.27,40146.27,36895,438398.52,395370,,,,7483.1,7346.53,7346.53,6597,5808,7346.53,707,707,665,134.57,0,131.9,-7,1396,14.79,14.05,1370,7483.1,0,111.46,84.72,23.01,393.88,7346.53,707,0,0,1,40146.27,40146.27,36895,21P03W1 - 03/13/2021,DIVISION 30,Area  024,Distrito  029,02403 - Sunset Strip (Are-D29),7346.53
3.- Sat 03/13/2021,38567.83,38567.83,39615,392144.92,393379,0,1,1,6783.88,6708.23,6708.23,5731,6310,6708.23,654,654,723,119.28,0,126.68,-1,1164,4,14.46,1437,6783.88,0,43.99,26.86,30.33,259.99,6708.23,654,0,0,1,38567.83,38567.83,39615,21P03W1 - 03/13/2021,DIVISION 30,Area  023,Distrito  037,02434 - Liberty City (Are-D37),6708.23
2.- Fri 03/12/2021,30290.63,30290.63,28912,362953.85,352964,,,,7100.93,6972.22,6972.22,6493,5950,6972.22,611,611,607,128,0,123.87,50,440,13.09,22.57,1073,7100.93,0,37.27,54.08,38.97,181.52,6972.22,611,0,0,1,30290.63,30290.63,28912,21P03W1 - 03/12/2021,DIVISION 40,Area  005,Distrito  014,11695 - Pelicano (Are-D14),6972.22
2.- Fri 03/12/2021,36360.25,36360.25,31775,454825.25,399511,1,1,0,8354.41,8264.62,8264.62,7880,7070,8264.62,650,650,662,133.95,0,129.23,-4,590,6.29,0,1106,8354.41,0,162.54,6.15,77.35,255.12,8264.62,650,0,0,1,36360.25,36360.25,31775,21P03W1 - 03/12/2021,DIVISION 40,Area  005,Distrito  015,11696 - North Hills (Are-D15),8264.62
2.- Fri 03/12/2021,36388.87,36388.87,36221,452820.67,436006,0,1,1,8845.77,8752.95,8752.95,7291,7273,8752.95,738,738,738,117.67,0,132.98,-9,601,0,0,1343,8845.77,0,43.55,42.19,50.63,167.37,8752.95,738,0,0,1,36388.87,36388.87,36221,21P03W1 - 03/12/2021,DIVISION 40,Area  005,Distrito  013,11808 - Rinconada (Are-D13),8752.95
2.- Fri 03/12/2021,33969.73,33969.73,33057,437263.39,388576,,,,8023.83,7830.13,7830.13,7341,7904,7830.13,676,676,760,138.65,0,120.2,1,603,0,5.18,1379,8023.83,0,89.87,103.17,85.35,262.8,7830.13,676,0,0,1,33969.73,33969.73,33057,21P03W1 - 03/12/2021,DIVISION 32,Area  012,Distrito  027,11811 - Merricamp (Are-D27),7830.13
2.- Fri 03/12/2021,12398.54,12398.54,13629,174918.61,198889,,,,2762.04,2716.81,2716.81,3059,2975,2716.81,304,304,360,83.5,0,88.82,-24,137,1.39,0,874,2762.04,0,23.46,16.71,27.13,181.04,2716.81,304,0,0,1,12398.54,12398.54,13629,21P03W1 - 03/12/2021,DIVISION 32,Area  012,Distrito  005,11812 - Wesley Chapel (Are-D5),2716.81
2.- Fri 03/12/2021,19817.98,19817.98,18962,157307.51,138975,,,,4420.41,4351.22,4351.22,4327,4160,0,487,487,513,100.37,0,109.65,1,448,3.4,17.88,1024,4420.41,0,35.71,13.09,34.82,135.05,4351.22,487,0,0,1,19817.98,19817.98,18962,21P03W1 - 03/12/2021,DIVISION 30,Area  024,Distrito  023,12179 - Griffin (Are-D23),4351.22
2.- Fri 03/12/2021,34439.74,0,0,0,0,,,,8630.29,8498.1,0,8375,0,0,756,0,0,136.65,0,153.33,3,1094,0,9.19,1365,8630.29,0,7.73,52.18,70.82,197.92,8498.1,756,0,0,1,34439.74,0,0,21P03W1 - 03/12/2021,DIVISION 32,Area  012,Distrito  007,12193 - Davenport II (Are-D7),8498.1
2.- Fri 03/12/2021,30826.35,30826.35,25366,371309.07,325771,,,,7567.02,7433.39,7433.39,6881,5724,7433.39,631,631,496,123.12,0,130.58,-6,445,17.99,37.75,1011,7567.02,0,10.45,45.62,32.27,160.82,7433.39,631,0,0,1,30826.35,30826.35,25366,21P03W1 - 03/12/2021,DIVISION 40,Area  005,Distrito  014,12242 - Horizon (Are-D14),7433.39
4.- Sun 03/14/2021,41859.46,41859.46,36457,379345.94,319048,,,,4908.13,4879.88,4879.88,5403,4815,4879.88,411,411,522,90.42,0,103.9,872,1299,0,9.29,933,4908.13,5.89,98.7,6.19,12.77,412.78,4879.88,411,0,0,1,41859.46,41859.46,36457,21P03W1 - 03/14/2021,DIVISION 30,Area  023,Distrito  030,01713 - Biscayne (Are-D30),4879.88
4.- Sun 03/14/2021,38489.66,38489.66,37452,370936.37,370927,,,,5419.84,5306.21,5306.21,5834,4265,5306.21,457,457,441,121.17,0,112.8,9,778,0,45,1269,5419.84,0,18.37,66.63,2,223.33,5306.21,457,0,0,1,38489.66,38489.66,37452,21P03W1 - 03/14/2021,DIVISION 30,Area  021,Distrito  004,01716 - Westland Mall (Are-D4),5306.21
4.- Sun 03/14/2021,49799.76,49799.76,41088,421093.56,392470,,,,6555.54,6477.52,6477.52,6474,5457,6477.52,470,470,491,112.8,0,123.46,7,1054,5.45,18.37,1365,6555.54,0,97.71,35.04,19.16,383.95,6477.52,470,0,0,1,49799.76,49799.76,41088,21P03W1 - 03/14/2021,DIVISION 30,Area  023,Distrito  035,01717 - W. Homestead (Are-D35),6477.52
4.- Sun 03/14/2021,44141.87,44141.87,38513,405416.61,340167,,,,6725.36,6665.19,6665.19,5161,4628,6665.19,648,648,522,131.02,0,125.1,-43,1458,0,22.06,1430,6725.36,0,73.34,13.78,24.33,311.73,6665.19,648,0,0,1,44141.87,44141.87,38513,21P03W1 - 03/14/2021,DIVISION 30,Area  023,Distrito  033,01719 - N. Carol City (Are-D33),6665.19
4.- Sun 03/14/2021,40788.53,40788.53,35930,385419.71,354413,,,,5439.31,5404.19,5404.19,5149,3926,5404.19,534,534,438,103.55,0,110.08,0,1391,0,0,1081,5439.31,0,71.46,19.86,15.26,284.73,5404.19,534,0,0,1,40788.53,40788.53,35930,21P03W1 - 03/14/2021,DIVISION 30,Area  023,Distrito  030,01721 - Nw 7th Avenue (Are-D30),5404.19
4.- Sun 03/14/2021,36534.1,36534.1,37566,379903.8,350547,6,6,0,5135.34,5041.27,5041.27,5739,4236,5041.27,434,434,439,127.22,0,112.82,0,344,2.2,0,1292,5135.34,0,16.36,70.43,21.44,200.67,5041.27,434,0,0,1,36534.1,36534.1,37566,21P03W1 - 03/14/2021,DIVISION 32,Area  012,Distrito  026,01750 - Highway 50 (Are-D26),5041.27
4.- Sun 03/14/2021,52162.21,52162.21,38570,441346.48,365832,1,1,0,8361.13,8232.19,8232.19,7451,4867,8232.19,721,721,548,126.17,0,144.21,0,1490,7.84,28.26,1520,8361.13,0,45.45,38.32,54.52,161.56,8232.19,721,0,0,1,52162.21,52162.21,38570,21P03W1 - 03/14/2021,DIVISION 32,Area  003,Distrito  061,01754 - Speedway (Are-D61),8232.19
4.- Sun 03/14/2021,34017.9,34017.9,33641,312525.03,293648,,,,4258.79,4201.52,4201.52,4180,3942,4201.52,423,423,464,107.25,0,114.1,-1,447,0,0,1221,4258.79,0,73.22,42.02,15.25,218.14,4201.52,423,0,0,1,34017.9,34017.9,33641,21P03W1 - 03/14/2021,DIVISION 32,Area  003,Distrito  061,01756 - Ridgewood (Are-D61),4201.52
4.- Sun 03/14/2021,25601.57,25601.57,26057,228940.73,241148,,,,1791.89,1776.81,1776.81,1714,1640,1776.81,165,165,182,58.02,0,85.76,0,113,0,0,615,1791.89,0,30.98,15.08,0,196.3,1776.81,165,0,0,1,25601.57,25601.57,26057,21P03W1 - 03/14/2021,DIVISION 30,Area  021,Distrito  031,02455 - Medley (Are-D31),1776.81
4.- Sun 03/14/2021,39720.84,39720.84,36519,379529.12,351510,,,,5053.98,4981.1,4981.1,5483,4043,4981.1,521,521,468,106.97,0,105.55,11,687,12.09,0,1086,5053.98,0,44.01,45.01,15.78,202.59,4981.1,521,0,0,1,39720.84,39720.84,36519,21P03W1 - 03/14/2021,DIVISION 30,Area  013,Distrito  003,02502 - Jog Rd (Are-D3),4981.1
